城市,日期,累计确诊,累计治愈,现存确诊,累计死亡,现存无症状
山西,03.25,135,133,2,0,0
山西,03.24,134,133,1,0,0
山西,03.23,134,133,1,0,0
山西,03.22,133,133,0,0,0
山西,03.21,133,133,0,0,0
山西,03.20,133,133,0,0,0
山西,03.19,133,133,0,0,0
山西,03.18,133,133,0,0,0
山西,03.17,133,133,0,0,0
山西,03.16,133,133,0,0,0
山西,03.15,133,133,0,0,0
山西,03.14,133,133,0,0,0
山西,03.13,133,133,0,0,0
山西,03.12,133,132,1,0,0
山西,03.11,133,131,2,0,0
山西,03.10,133,131,2,0,0
山西,03.09,133,127,6,0,0
山西,03.08,133,126,7,0,0
山西,03.07,133,126,7,0,0
山西,03.06,133,126,7,0,0
山西,03.05,133,126,7,0,0
山西,03.04,133,124,9,0,0
山西,03.03,133,124,9,0,0
山西,03.02,133,119,14,,0
山西,03.01,133,116,17,,0
山西,02.29,133,114,19,,0
山西,02.28,133,112,21,,0
山西,02.27,133,107,26,,0
山西,02.26,133,104,29,,0
山西,02.25,133,98,35,,0
山西,02.24,133,94,39,,0
山西,02.23,132,88,44,,0
山西,02.22,132,81,51,,0
山西,02.21,132,78,54,,0
山西,02.20,132,76,56,,0
山西,02.19,131,68,63,,0
山西,02.18,131,61,70,,0
山西,02.17,130,53,77,,0
山西,02.16,129,50,79,0,0
山西,02.15,128,46,82,,0
山西,02.14,127,38,89,,0
山西,02.13,126,36,90,,0
山西,02.12,126,33,93,,0
山西,02.11,124,30,94,,0
山西,02.10,122,26,96,,0
山西,02.09,119,25,94,,0
山西,02.08,115,21,94,,0
山西,02.07,104,15,89,,0
山西,02.06,96,12,84,,0
山西,02.05,90,6,84,,0
山西,02.04,81,5,76,,0
山西,02.03,74,2,72,,0
山西,02.02,66,2,64,,0
山西,02.01,56,1,55,,0
山西,01.31,47,1,46,,0
山西,01.30,39,1,38,,0
山西,01.29,35,1,34,,0
山西,01.28,27,0,27,,0
山西,01.27,20,0,20,,0
山西,01.26,13,0,13,,0
山西,01.25,9,0,9,,0
山西,01.24,6,0,6,,0
山西,01.23,1,0,1,,0
山西,01.22,1,0,1,,0
甘肃,06.14,139,137,0,2,0
甘肃,06.13,139,137,0,2,0
甘肃,06.12,139,137,0,2,0
甘肃,06.11,139,137,0,2,0
甘肃,06.10,139,137,0,2,0
甘肃,06.09,139,137,0,2,0
甘肃,06.08,139,137,0,2,0
甘肃,06.07,139,137,0,2,0
甘肃,06.06,139,137,0,2,0
甘肃,06.05,139,137,0,2,0
甘肃,06.04,139,137,0,2,0
甘肃,06.03,139,137,0,2,0
甘肃,06.02,139,137,0,2,0
甘肃,06.01,139,137,0,2,0
甘肃,05.31,139,137,0,2,0
甘肃,05.30,139,137,0,2,0
甘肃,05.29,139,137,0,2,0
甘肃,05.28,139,137,0,2,0
甘肃,05.27,139,137,0,2,0
甘肃,05.26,139,137,0,2,0
甘肃,05.25,139,137,0,2,0
甘肃,05.24,139,137,0,2,0
甘肃,05.23,139,137,0,2,0
甘肃,05.22,139,137,0,2,0
甘肃,05.21,139,137,0,2,0
甘肃,05.20,139,137,0,2,0
甘肃,05.19,139,137,0,2,0
甘肃,05.18,139,137,0,2,0
甘肃,05.17,139,137,0,2,0
甘肃,05.16,139,137,0,2,0
甘肃,05.15,139,137,0,2,0
甘肃,05.14,139,137,0,2,0
甘肃,05.13,139,137,0,2,0
甘肃,05.12,139,137,0,2,0
甘肃,05.11,139,137,0,2,0
甘肃,05.10,139,137,0,2,0
甘肃,05.09,139,137,0,2,0
甘肃,05.08,139,137,0,2,0
甘肃,05.07,139,137,0,2,0
甘肃,05.06,139,137,0,2,0
甘肃,05.05,139,137,0,2,0
甘肃,05.04,139,137,0,2,0
甘肃,05.03,139,137,0,2,0
甘肃,05.02,139,137,0,2,0
甘肃,05.01,139,137,0,2,0
甘肃,04.30,139,137,0,2,0
甘肃,04.29,139,137,0,2,0
甘肃,04.28,139,137,0,2,0
甘肃,04.27,139,137,0,2,0
甘肃,04.26,139,137,0,2,0
甘肃,04.25,139,137,0,2,0
甘肃,04.24,139,137,0,2,0
甘肃,04.23,139,137,0,2,0
甘肃,04.22,139,137,0,2,1
甘肃,04.21,139,137,0,2,1
甘肃,04.20,139,137,0,2,1
甘肃,04.19,139,137,0,2,3
甘肃,04.18,139,137,0,2,3
甘肃,04.17,139,137,0,2,3
甘肃,04.16,139,137,0,2,3
甘肃,04.15,139,137,0,2,3
甘肃,04.14,139,136,1,2,3
甘肃,04.13,139,135,2,2,4
甘肃,04.12,139,135,2,2,4
甘肃,04.11,139,135,2,2,4
甘肃,04.10,139,135,2,2,4
甘肃,04.09,139,135,2,2,4
甘肃,04.08,139,135,2,2,4
甘肃,04.07,139,132,5,2,3
甘肃,04.06,139,132,5,2,3
甘肃,04.05,139,132,5,2,3
甘肃,04.04,138,131,5,2,3
甘肃,04.03,138,131,5,2,3
甘肃,04.02,138,127,9,2,3
甘肃,04.01,138,127,9,2,3
甘肃,03.31,138,125,11,2,0
甘肃,03.30,138,125,11,2,0
甘肃,03.29,138,125,11,2,0
甘肃,03.28,136,125,9,2,0
甘肃,03.27,136,125,9,2,0
甘肃,03.26,136,123,11,2,0
甘肃,03.25,136,121,13,2,0
甘肃,03.24,136,119,15,2,0
甘肃,03.23,136,118,16,2,0
甘肃,03.22,136,114,20,2,0
甘肃,03.21,134,113,19,2,0
甘肃,03.20,134,113,19,2,0
甘肃,03.19,134,98,34,2,0
甘肃,03.18,133,91,40,2,0
甘肃,03.17,133,91,40,2,0
甘肃,03.16,133,91,40,2,0
甘肃,03.15,133,91,40,2,0
甘肃,03.14,132,91,39,2,0
甘肃,03.13,129,89,38,2,0
甘肃,03.12,127,88,37,2,0
甘肃,03.11,127,88,37,2,0
甘肃,03.10,125,88,35,2,0
甘肃,03.09,124,88,34,2,0
甘肃,03.08,124,87,35,2,0
甘肃,03.07,120,87,31,2,0
甘肃,03.06,119,87,30,2,0
甘肃,03.05,102,87,13,2,0
甘肃,03.04,91,87,2,2,0
甘肃,03.03,91,86,3,2,0
甘肃,03.02,91,85,4,2,0
甘肃,03.01,91,84,5,2,0
甘肃,02.29,91,82,7,2,0
甘肃,02.28,91,82,7,2,0
甘肃,02.27,91,82,7,2,0
甘肃,02.26,91,81,8,2,0
甘肃,02.25,91,80,9,2,0
甘肃,02.24,91,80,9,2,0
甘肃,02.23,91,78,11,2,0
甘肃,02.22,91,76,13,2,0
甘肃,02.21,91,76,13,2,0
甘肃,02.20,91,71,18,2,0
甘肃,02.19,91,71,18,2,0
甘肃,02.18,91,62,27,2,0
甘肃,02.17,91,58,31,2,0
甘肃,02.16,90,49,39,2,0
甘肃,02.15,90,49,39,2,0
甘肃,02.14,90,44,44,2,0
甘肃,02.13,90,39,49,2,0
甘肃,02.12,87,31,54,2,0
甘肃,02.11,86,24,60,2,0
甘肃,02.10,86,21,63,2,0
甘肃,02.09,83,16,65,2,0
甘肃,02.08,79,12,66,1,0
甘肃,02.07,71,9,61,1,0
甘肃,02.06,67,9,58,0,0
甘肃,02.05,62,6,56,,0
甘肃,02.04,57,4,53,,0
甘肃,02.03,55,3,52,,0
甘肃,02.02,51,3,48,,0
甘肃,02.01,40,0,40,,0
甘肃,01.31,35,0,35,,0
甘肃,01.30,29,0,29,,0
甘肃,01.29,26,,26,,0
甘肃,01.28,24,,24,,0
甘肃,01.27,19,,19,,0
甘肃,01.26,14,,14,,0
甘肃,01.25,7,,7,,0
甘肃,01.24,4,,4,,0
甘肃,01.23,2,,2,,0
内蒙古,06.14,237,231,5,1,0
内蒙古,06.13,237,231,5,1,0
内蒙古,06.12,237,231,5,1,0
内蒙古,06.11,237,231,5,1,0
内蒙古,06.10,237,230,6,1,2
内蒙古,06.09,237,230,6,1,2
内蒙古,06.08,235,226,8,1,2
内蒙古,06.07,235,218,16,1,2
内蒙古,06.06,235,213,21,1,2
内蒙古,06.05,235,213,21,1,2
内蒙古,06.04,235,213,21,1,2
内蒙古,06.03,235,212,22,1,2
内蒙古,06.02,235,209,25,1,2
内蒙古,06.01,235,209,25,1,2
内蒙古,05.31,235,207,27,1,2
内蒙古,05.30,232,206,25,1,2
内蒙古,05.29,232,206,25,1,2
内蒙古,05.28,232,205,26,1,2
内蒙古,05.27,232,205,26,1,0
内蒙古,05.26,232,205,26,1,0
内蒙古,05.25,232,204,27,1,0
内蒙古,05.24,227,201,25,1,0
内蒙古,05.23,217,199,17,1,0
内蒙古,05.22,217,199,17,1,0
内蒙古,05.21,217,199,17,1,0
内蒙古,05.20,217,199,17,1,0
内蒙古,05.19,217,196,20,1,0
内蒙古,05.18,216,196,19,1,0
内蒙古,05.17,213,193,19,1,0
内蒙古,05.16,209,196,12,1,0
内蒙古,05.15,209,196,12,1,0
内蒙古,05.14,209,194,14,1,0
内蒙古,05.13,209,190,18,1,0
内蒙古,05.12,209,190,18,1,0
内蒙古,05.11,209,188,20,1,0
内蒙古,05.10,208,187,20,1,0
内蒙古,05.09,201,184,16,1,0
内蒙古,05.08,201,175,25,1,0
内蒙古,05.07,201,172,28,1,0
内蒙古,05.06,201,171,29,1,0
内蒙古,05.05,201,167,33,1,0
内蒙古,05.04,201,160,40,1,0
内蒙古,05.03,201,156,44,1,0
内蒙古,05.02,201,154,46,1,0
内蒙古,05.01,201,154,46,1,0
内蒙古,04.30,201,152,48,1,0
内蒙古,04.29,200,150,49,1,0
内蒙古,04.28,199,146,52,1,0
内蒙古,04.27,199,145,53,1,0
内蒙古,04.26,198,129,68,1,0
内蒙古,04.25,198,121,76,1,0
内蒙古,04.24,197,114,82,1,0
内蒙古,04.23,194,108,85,1,0
内蒙古,04.22,194,108,85,1,0
内蒙古,04.21,194,108,85,1,0
内蒙古,04.20,194,108,85,1,0
内蒙古,04.19,194,104,89,1,0
内蒙古,04.18,193,104,88,1,0
内蒙古,04.17,193,104,88,1,0
内蒙古,04.16,193,103,89,1,0
内蒙古,04.15,193,94,98,1,0
内蒙古,04.14,190,94,95,1,0
内蒙古,04.13,190,91,98,1,0
内蒙古,04.12,190,83,106,1,0
内蒙古,04.11,155,83,71,1,0
内蒙古,04.10,155,79,75,1,0
内蒙古,04.09,128,79,48,1,0
内蒙古,04.08,126,79,46,1,0
内蒙古,04.07,124,74,49,1,0
内蒙古,04.06,121,74,46,1,0
内蒙古,04.05,118,74,43,1,0
内蒙古,04.04,117,74,42,1,0
内蒙古,04.03,117,74,42,1,0
内蒙古,04.02,117,74,42,1,1
内蒙古,04.01,117,74,42,1,1
内蒙古,03.31,111,74,36,1,0
内蒙古,03.30,107,74,32,1,0
内蒙古,03.29,97,74,22,1,0
内蒙古,03.28,95,74,20,1,0
内蒙古,03.27,94,74,19,1,0
内蒙古,03.26,92,74,17,1,0
内蒙古,03.25,89,74,14,1,0
内蒙古,03.24,77,74,2,1,0
内蒙古,03.23,75,74,0,1,0
内蒙古,03.22,75,74,0,1,0
内蒙古,03.21,75,74,0,1,0
内蒙古,03.20,75,74,0,1,0
内蒙古,03.19,75,74,0,1,0
内蒙古,03.18,75,74,0,1,0
内蒙古,03.17,75,73,1,1,0
内蒙古,03.16,75,73,1,1,0
内蒙古,03.15,75,71,3,1,0
内蒙古,03.14,75,71,3,1,0
内蒙古,03.13,75,71,3,1,0
内蒙古,03.12,75,71,3,1,0
内蒙古,03.11,75,71,3,1,0
内蒙古,03.10,75,70,4,1,0
内蒙古,03.09,75,70,4,1,0
内蒙古,03.08,75,70,4,1,0
内蒙古,03.07,75,68,6,1,0
内蒙古,03.06,75,65,9,1,0
内蒙古,03.05,75,65,9,1,0
内蒙古,03.04,75,63,11,1,0
内蒙古,03.03,75,59,15,1,0
内蒙古,03.02,75,54,20,1,0
内蒙古,03.01,75,51,24,,0
内蒙古,02.29,75,51,24,,0
内蒙古,02.28,75,46,29,,0
内蒙古,02.27,75,43,32,,0
内蒙古,02.26,75,38,37,,0
内蒙古,02.25,75,35,40,,0
内蒙古,02.24,75,34,41,0,0
内蒙古,02.23,75,30,45,0,0
内蒙古,02.22,75,26,49,0,0
内蒙古,02.21,75,22,53,0,0
内蒙古,02.20,75,16,59,,0
内蒙古,02.19,75,11,64,,0
内蒙古,02.18,75,9,66,,0
内蒙古,02.17,73,8,65,,0
内蒙古,02.16,72,8,64,,0
内蒙古,02.15,70,7,63,,0
内蒙古,02.14,68,6,62,,0
内蒙古,02.13,65,6,59,,0
内蒙古,02.12,61,6,55,,0
内蒙古,02.11,60,5,55,,0
内蒙古,02.10,58,5,53,,0
内蒙古,02.09,58,5,53,,0
内蒙古,02.08,54,5,49,,0
内蒙古,02.07,52,5,47,,0
内蒙古,02.06,50,4,46,,0
内蒙古,02.05,46,4,42,,0
内蒙古,02.04,42,1,41,,0
内蒙古,02.03,35,1,34,,0
内蒙古,02.02,34,0,34,,0
内蒙古,02.01,27,0,27,,0
内蒙古,01.31,23,0,23,,0
内蒙古,01.30,20,,20,,0
内蒙古,01.29,18,,18,,0
内蒙古,01.28,16,,16,,0
内蒙古,01.27,13,,13,,0
内蒙古,01.26,11,,11,,0
内蒙古,01.25,7,,7,,0
内蒙古,01.24,2,,2,,0
内蒙古,01.23,1,,1,,0
台湾,06.14,443,431,5,7,0
台湾,06.13,443,431,5,7,0
台湾,06.12,443,431,5,7,0
台湾,06.11,443,431,5,7,0
台湾,06.10,443,431,5,7,0
台湾,06.09,443,431,5,7,0
台湾,06.08,443,430,6,7,0
台湾,06.07,443,430,6,7,0
台湾,06.06,443,429,7,7,0
台湾,06.05,443,429,7,7,0
台湾,06.04,443,428,8,7,0
台湾,06.03,443,428,8,7,0
台湾,06.02,443,427,9,7,0
台湾,06.01,443,427,9,7,0
台湾,05.31,442,423,12,7,0
台湾,05.30,442,421,14,7,0
台湾,05.29,442,420,15,7,0
台湾,05.28,441,420,14,7,0
台湾,05.27,441,419,15,7,0
台湾,05.26,441,416,18,7,0
台湾,05.25,441,415,19,7,0
台湾,05.24,441,414,20,7,0
台湾,05.23,441,411,23,7,0
台湾,05.22,441,408,26,7,0
台湾,05.21,441,407,27,7,0
台湾,05.20,440,402,31,7,0
台湾,05.19,440,401,32,7,0
台湾,05.18,440,398,35,7,0
台湾,05.17,440,395,38,7,0
台湾,05.16,440,389,44,7,0
台湾,05.15,440,387,46,7,0
台湾,05.14,440,383,50,7,0
台湾,05.13,440,375,58,7,0
台湾,05.12,440,372,61,7,0
台湾,05.11,440,368,65,7,0
台湾,05.10,440,366,68,6,0
台湾,05.09,440,361,73,6,0
台湾,05.08,440,355,79,6,0
台湾,05.07,440,347,87,6,0
台湾,05.06,439,339,94,6,0
台湾,05.05,438,334,98,6,0
台湾,05.04,438,334,98,6,0
台湾,05.03,436,332,98,6,0
台湾,05.02,432,324,102,6,0
台湾,05.01,429,324,99,6,0
台湾,04.30,429,322,101,6,0
台湾,04.29,429,311,112,6,0
台湾,04.28,429,307,116,6,0
台湾,04.27,429,290,133,6,0
台湾,04.26,429,281,142,6,0
台湾,04.25,429,275,148,6,0
台湾,04.24,428,264,158,6,0
台湾,04.23,427,253,168,6,0
台湾,04.22,426,236,184,6,0
台湾,04.21,425,217,202,6,0
台湾,04.20,422,203,213,6,0
台湾,04.19,420,189,225,6,0
台湾,04.18,398,189,203,6,0
台湾,04.17,395,178,211,6,0
台湾,04.16,395,166,223,6,0
台湾,04.15,395,155,234,6,0
台湾,04.14,395,124,265,6,0
台湾,04.13,393,114,273,6,0
台湾,04.12,388,109,273,6,0
台湾,04.11,385,99,280,6,0
台湾,04.10,382,91,285,6,0
台湾,04.09,380,80,295,5,0
台湾,04.08,379,67,307,5,0
台湾,04.07,379,61,313,5,0
台湾,04.06,373,57,311,5,0
台湾,04.05,363,54,304,5,0
台湾,04.04,355,50,300,5,0
台湾,04.03,348,50,293,5,0
台湾,04.02,339,50,284,5,0
台湾,04.01,329,45,279,5,0
台湾,03.31,322,39,278,5,0
台湾,03.30,306,39,262,5,0
台湾,03.29,298,39,256,3,0
台湾,03.28,283,30,251,2,0
台湾,03.27,267,30,235,2,0
台湾,03.26,252,29,221,2,0
台湾,03.25,235,29,204,2,0
台湾,03.24,216,29,185,2,0
台湾,03.23,195,29,164,2,0
台湾,03.22,169,28,139,2,0
台湾,03.21,153,28,123,2,0
台湾,03.20,135,28,106,1,0
台湾,03.19,108,26,81,1,0
台湾,03.18,100,22,77,1,0
台湾,03.17,77,22,54,1,0
台湾,03.16,67,22,44,1,0
台湾,03.15,59,20,38,1,0
台湾,03.14,53,20,32,1,0
台湾,03.13,50,20,29,1,0
台湾,03.12,49,20,28,1,0
台湾,03.11,48,17,30,1,0
台湾,03.10,47,17,29,1,0
台湾,03.09,45,15,29,1,0
台湾,03.08,45,15,29,1,0
台湾,03.07,45,13,31,1,0
台湾,03.06,45,12,32,1,0
台湾,03.05,44,12,31,1,0
台湾,03.04,42,12,29,1,0
台湾,03.03,42,12,29,1,0
台湾,03.02,41,12,28,1,0
台湾,03.01,40,12,27,1,0
台湾,02.29,39,9,29,1,0
台湾,02.28,34,9,24,1,0
台湾,02.27,32,6,25,1,0
台湾,02.26,32,5,26,1,0
台湾,02.25,31,5,25,1,0
台湾,02.24,30,5,24,1,0
台湾,02.23,28,5,22,1,0
台湾,02.22,26,2,23,1,0
台湾,02.21,26,2,23,1,0
台湾,02.20,24,2,21,1,0
台湾,02.19,24,2,21,1,0
台湾,02.18,22,2,19,1,0
台湾,02.17,22,2,19,1,0
台湾,02.16,20,2,17,1,0
台湾,02.15,18,2,16,,0
台湾,02.14,18,2,16,,0
台湾,02.13,18,2,16,,0
台湾,02.12,18,1,17,,0
台湾,02.11,18,1,17,,0
台湾,02.10,18,1,17,,0
台湾,02.09,18,1,17,,0
台湾,02.08,17,1,16,,0
台湾,02.07,16,1,15,,0
台湾,02.06,16,1,15,,0
台湾,02.05,11,,11,,0
台湾,02.04,11,,11,,0
台湾,02.03,10,,10,,0
台湾,02.02,10,,10,,0
台湾,02.01,10,,10,,0
台湾,01.31,10,,10,,0
台湾,01.30,9,,9,,0
台湾,01.29,8,,8,,0
台湾,01.28,8,,8,,0
台湾,01.27,5,,5,,0
台湾,01.26,4,,4,,0
台湾,01.24,3,,3,,0
台湾,01.22,1,,1,,0
澳门,06.14,45,45,0,0,0
澳门,06.13,45,45,0,0,0
澳门,06.12,45,45,0,0,0
澳门,06.11,45,45,0,0,0
澳门,06.10,45,45,0,0,0
澳门,06.09,45,45,0,0,0
澳门,06.08,45,45,0,0,0
澳门,06.07,45,45,0,0,0
澳门,06.06,45,45,0,0,0
澳门,06.05,45,45,0,0,0
澳门,06.04,45,45,0,0,0
澳门,06.03,45,45,0,0,0
澳门,06.02,45,45,0,0,0
澳门,06.01,45,45,0,0,0
澳门,05.31,45,45,0,0,0
澳门,05.30,45,45,0,0,0
澳门,05.29,45,45,0,0,0
澳门,05.28,45,45,0,0,0
澳门,05.27,45,45,0,0,0
澳门,05.26,45,45,0,0,0
澳门,05.25,45,45,0,0,0
澳门,05.24,45,45,0,0,0
澳门,05.23,45,45,0,0,0
澳门,05.22,45,45,0,0,0
澳门,05.21,45,45,0,0,0
澳门,05.20,45,45,0,0,0
澳门,05.19,45,45,0,0,0
澳门,05.18,45,44,1,0,0
澳门,05.17,45,44,1,0,0
澳门,05.16,45,44,1,0,0
澳门,05.15,45,43,2,0,0
澳门,05.14,45,43,2,0,0
澳门,05.13,45,43,2,0,0
澳门,05.12,45,42,3,0,0
澳门,05.11,45,42,3,0,0
澳门,05.10,45,41,4,0,0
澳门,05.09,45,40,5,0,0
澳门,05.08,45,40,5,0,0
澳门,05.07,45,40,5,0,0
澳门,05.06,45,40,5,0,0
澳门,05.05,45,39,6,0,0
澳门,05.04,45,39,6,0,0
澳门,05.03,45,39,6,0,0
澳门,05.02,45,38,7,0,0
澳门,05.01,45,37,8,0,0
澳门,04.30,45,35,10,0,0
澳门,04.29,45,34,11,0,0
澳门,04.28,45,33,12,0,0
澳门,04.27,45,32,13,0,0
澳门,04.26,45,31,14,0,0
澳门,04.25,45,28,17,0,0
澳门,04.24,45,27,18,0,0
澳门,04.23,45,27,18,0,0
澳门,04.22,45,26,19,0,0
澳门,04.21,45,24,21,0,0
澳门,04.20,45,22,23,0,0
澳门,04.19,45,20,25,0,0
澳门,04.18,45,17,28,0,0
澳门,04.17,45,17,28,0,0
澳门,04.16,45,16,29,0,0
澳门,04.15,45,16,29,0,0
澳门,04.14,45,15,30,,0
澳门,04.13,45,13,32,,0
澳门,04.12,45,13,32,,0
澳门,04.11,45,10,35,,0
澳门,04.10,45,10,35,,0
澳门,04.09,45,10,35,,0
澳门,04.08,45,10,35,,0
澳门,04.07,45,10,35,,0
澳门,04.06,44,10,34,,0
澳门,04.05,44,10,34,,0
澳门,04.04,44,10,34,,0
澳门,04.03,43,10,33,0,0
澳门,04.02,41,10,31,0,0
澳门,04.01,41,10,31,0,0
澳门,03.31,41,10,31,0,0
澳门,03.30,39,10,29,0,0
澳门,03.29,38,10,28,0,0
澳门,03.28,37,10,27,0,0
澳门,03.27,34,10,24,0,0
澳门,03.26,33,10,23,0,0
澳门,03.25,30,10,20,0,0
澳门,03.24,26,10,16,0,0
澳门,03.23,25,10,15,0,0
澳门,03.22,21,10,11,,0
澳门,03.21,18,10,8,,0
澳门,03.20,17,10,7,,0
澳门,03.19,17,10,7,0,0
澳门,03.18,15,10,5,,0
澳门,03.17,13,10,3,0,0
澳门,03.16,11,10,1,0,0
澳门,03.15,10,10,0,0,0
澳门,03.14,10,10,0,0,0
澳门,03.13,10,10,0,0,0
澳门,03.12,10,10,0,0,0
澳门,03.11,10,10,0,0,0
澳门,03.10,10,10,0,0,0
澳门,03.09,10,10,0,0,0
澳门,03.08,10,10,0,,0
澳门,03.07,10,10,0,,0
澳门,03.06,10,10,0,,0
澳门,03.05,10,9,1,,0
澳门,03.04,10,9,1,0,0
澳门,03.03,10,9,1,,0
澳门,03.02,10,8,2,,0
澳门,03.01,10,8,2,,0
澳门,02.29,10,8,2,,0
澳门,02.28,10,8,2,,0
澳门,02.27,10,8,2,,0
澳门,02.26,10,7,3,,0
澳门,02.25,10,7,3,,0
澳门,02.24,10,6,4,,0
澳门,02.23,10,6,4,,0
澳门,02.22,10,6,4,,0
澳门,02.21,10,6,4,,0
澳门,02.20,10,6,4,,0
澳门,02.19,10,6,4,,0
澳门,02.18,10,5,5,,0
澳门,02.17,10,5,5,,0
澳门,02.16,10,5,5,,0
澳门,02.15,10,3,7,,0
澳门,02.14,10,3,7,,0
澳门,02.13,10,3,7,,0
澳门,02.12,10,2,8,,0
澳门,02.11,10,1,9,,0
澳门,02.10,10,1,9,,0
澳门,02.09,10,1,9,,0
澳门,02.08,10,1,9,,0
澳门,02.07,10,1,9,,0
澳门,02.06,10,1,9,,0
澳门,02.05,10,0,10,0,0
澳门,02.04,10,0,10,0,0
澳门,02.03,9,0,9,0,0
澳门,02.02,8,0,8,0,0
澳门,02.01,8,0,8,0,0
澳门,01.31,7,0,7,0,0
澳门,01.30,7,0,7,0,0
澳门,01.29,7,0,7,0,0
澳门,01.28,7,0,7,0,0
澳门,01.27,7,0,7,0,0
澳门,01.26,5,,5,,0
澳门,01.25,2,,2,,0
澳门,01.24,2,,2,,0
澳门,01.23,2,,2,,0
澳门,01.22,1,,1,,0
澳门,01.20,,,0,,0
香港,06.14,1109,1067,38,4,0
香港,06.13,1109,1061,44,4,0
香港,06.12,1108,1060,44,4,0
香港,06.11,1107,1055,48,4,0
香港,06.10,1107,1051,52,4,0
香港,06.09,1107,1050,53,4,0
香港,06.08,1107,1049,54,4,0
香港,06.07,1106,1049,53,4,0
香港,06.06,1105,1048,53,4,0
香港,06.05,1102,1045,53,4,0
香港,06.04,1099,1042,53,4,0
香港,06.03,1093,1039,50,4,0
香港,06.02,1093,1038,51,4,0
香港,06.01,1087,1037,46,4,0
香港,05.31,1084,1037,43,4,0
香港,05.30,1082,1036,42,4,0
香港,05.29,1079,1035,40,4,0
香港,05.28,1066,1035,27,4,0
香港,05.27,1066,1034,28,4,0
香港,05.26,1065,1033,28,4,0
香港,05.25,1065,1030,31,4,0
香港,05.24,1065,1030,31,4,0
香港,05.23,1065,1029,32,4,0
香港,05.22,1065,1029,32,4,0
香港,05.21,1063,1029,30,4,0
香港,05.20,1055,1026,25,4,0
香港,05.19,1055,1025,26,4,0
香港,05.18,1055,1025,26,4,0
香港,05.17,1055,1024,27,4,0
香港,05.16,1052,1022,26,4,0
香港,05.15,1052,1019,29,4,0
香港,05.14,1051,1009,38,4,0
香港,05.13,1050,1008,38,4,0
香港,05.12,1047,991,52,4,0
香港,05.11,1047,985,58,4,0
香港,05.10,1047,982,61,4,0
香港,05.09,1044,967,73,4,0
香港,05.08,1044,960,80,4,0
香港,05.07,1044,944,96,4,0
香港,05.06,1040,932,104,4,0
香港,05.05,1040,920,116,4,0
香港,05.04,1040,900,136,4,0
香港,05.03,1039,879,156,4,0
香港,05.02,1039,864,171,4,0
香港,05.01,1039,859,176,4,0
香港,04.30,1037,846,187,4,0
香港,04.29,1037,830,203,4,0
香港,04.28,1037,811,222,4,0
香港,04.27,1037,787,246,4,0
香港,04.26,1037,772,261,4,0
香港,04.25,1037,753,280,4,0
香港,04.24,1035,725,306,4,0
香港,04.23,1035,699,332,4,0
香港,04.22,1033,678,351,4,0
香港,04.21,1029,678,347,4,0
香港,04.20,1025,630,391,4,0
香港,04.19,1025,602,419,4,0
香港,04.18,1023,602,417,4,0
香港,04.17,1021,532,485,4,0
香港,04.16,1017,485,528,4,0
香港,04.15,1016,459,553,4,0
香港,04.14,1012,434,574,4,0
香港,04.13,1009,397,608,4,0
香港,04.12,1004,360,640,4,0
香港,04.11,1000,336,660,4,0
香港,04.10,989,309,676,4,0
香港,04.09,973,293,676,4,0
香港,04.08,960,264,692,4,0
香港,04.07,936,216,716,4,0
香港,04.06,914,216,694,4,0
香港,04.05,890,206,680,4,0
香港,04.04,862,186,672,4,0
香港,04.03,845,173,668,4,0
香港,04.02,802,154,644,4,0
香港,04.01,765,147,614,4,0
香港,03.31,714,128,582,4,0
香港,03.30,682,124,554,4,0
香港,03.29,641,118,519,4,0
香港,03.28,582,112,466,4,0
香港,03.27,518,111,403,4,0
香港,03.26,453,110,339,4,0
香港,03.25,410,106,300,4,0
香港,03.24,386,102,280,4,0
香港,03.23,356,101,251,4,0
香港,03.22,317,100,213,4,0
香港,03.21,273,100,169,4,0
香港,03.20,256,98,154,4,0
香港,03.19,208,98,106,4,0
香港,03.18,192,95,93,4,0
香港,03.17,167,92,71,4,0
香港,03.16,157,88,65,4,0
香港,03.15,148,84,60,4,0
香港,03.14,141,81,56,4,0
香港,03.13,137,78,55,4,0
香港,03.12,131,75,53,3,0
香港,03.11,129,67,59,3,0
香港,03.10,120,65,52,3,0
香港,03.09,115,60,52,3,0
香港,03.08,114,59,52,3,0
香港,03.07,109,55,52,2,0
香港,03.06,107,51,54,2,0
香港,03.05,104,46,56,2,0
香港,03.04,104,43,59,2,0
香港,03.03,100,37,61,2,0
香港,03.02,100,36,62,2,0
香港,03.01,98,36,60,2,0
香港,02.29,95,33,60,2,0
香港,02.28,94,30,62,2,0
香港,02.27,93,26,65,2,0
香港,02.26,91,24,65,2,0
香港,02.25,85,18,65,2,0
香港,02.24,81,19,60,2,0
香港,02.23,74,12,60,2,0
香港,02.22,69,11,56,2,0
香港,02.21,68,6,60,2,0
香港,02.20,68,5,61,2,0
香港,02.19,65,5,58,2,0
香港,02.18,62,4,56,2,0
香港,02.17,60,2,57,1,0
香港,02.16,57,2,54,1,0
香港,02.15,56,1,54,1,0
香港,02.14,56,1,54,1,0
香港,02.13,53,1,51,1,0
香港,02.12,50,1,48,1,0
香港,02.11,49,1,47,1,0
香港,02.10,42,,41,1,0
香港,02.09,36,,35,1,0
